Date,Temp Out,Humidity Out,Wind Speed,sum RainFall,RainDescription,Soil Moisture,Soil Temp,FDRS Index,FDRS Status
3/20/2023 22:00,24.3,95,0,0,Tidak Hujan,8,29.4,0.253125,Rendah
3/20/2023 22:30,24.3,95,0,0,Tidak Hujan,8,29.4,0.253125,Rendah
3/20/2023 23:00,24.2,96,0,0,Tidak Hujan,8,28.9,0.249484536,Rendah
3/20/2023 23:30,24.1,96,1.6,0,Tidak Hujan,8,28.9,0.264948454,Rendah
3/20/2023 3:00,22.4,96,1.6,0,Tidak Hujan,5,27.8,0.24742268,Rendah
3/20/2023 3:30,22.3,96,1.6,0,Tidak Hujan,5,27.8,0.246391753,Rendah
3/20/2023 4:00,22.2,97,0,0,Tidak Hujan,5,27.8,0.226530612,Rendah
3/20/2023 4:30,22.2,97,0,0,Tidak Hujan,5,27.2,0.226530612,Rendah
3/20/2023 5:00,22.1,97,0,0,Tidak Hujan,5,27.2,0.225510204,Rendah
3/20/2023 5:30,22.1,98,0,0,Tidak Hujan,6,27.2,0.223232323,Rendah
3/20/2023 6:00,21.9,98,1.6,0,Tidak Hujan,6,27.2,0.237373737,Rendah
3/20/2023 6:30,21.9,98,0,0.2,Sangat Ringan,6,27.2,0.221212121,Rendah
3/20/2023 7:00,22.1,98,0,0,Tidak Hujan,6,26.7,0.223232323,Rendah
3/20/2023 7:30,22.9,99,0,0,Tidak Hujan,6,26.7,0.229,Rendah
3/20/2023 8:00,24,98,1.6,0,Tidak Hujan,6,26.7,0.258585859,Rendah
3/20/2023 8:30,25.5,94,0,0,Tidak Hujan,6,26.7,0.268421053,Rendah
3/20/2023 9:00,27.2,92,1.6,0,Tidak Hujan,6,27.2,0.309677419,Sedang
3/20/2023 9:30,28.4,87,1.6,0,Tidak Hujan,6,27.2,0.340909091,Extreme
3/21/2023 0:00,24.1,97,1.6,4.2,Sangat Ringan,8,28.9,0.262244898,Rendah
3/21/2023 0:30,24,97,1.6,0,Tidak Hujan,8,28.3,0.26122449,Rendah
3/21/2023 1:00,23.9,97,1.6,0,Tidak Hujan,8,28.3,0.260204082,Rendah
3/21/2023 1:30,23.9,97,1.6,0,Tidak Hujan,8,28.3,0.260204082,Rendah
3/21/2023 10:00,28,83,3.2,0,Tidak Hujan,8,27.2,0.371428571,Extreme
3/21/2023 10:30,28.8,81,1.6,0,Tidak Hujan,8,27.8,0.370731707,Extreme
3/21/2023 11:00,28.8,83,1.6,0,Tidak Hujan,7,28.3,0.361904762,Extreme
3/21/2023 11:30,28.5,83,3.2,0,Tidak Hujan,7,28.9,0.377380952,Extreme
3/21/2023 12:00,28.7,82,1.6,0,Tidak Hujan,7,28.9,0.365060241,Extreme
3/21/2023 12:30,29.7,78,3.2,0,Tidak Hujan,7,28.9,0.416455696,Extreme
3/21/2023 13:00,31,77,1.6,0,Tidak Hujan,7,29.4,0.417948718,Extreme
3/21/2023 13:30,31.2,74,3.2,0,Tidak Hujan,7,30,0.458666667,Extreme
3/21/2023 14:00,30.4,76,3.2,0,Tidak Hujan,7,30,0.436363636,Extreme
3/21/2023 14:30,31,74,3.2,0,Tidak Hujan,7,30.6,0.456,Extreme
3/21/2023 15:00,32.3,70,3.2,0,Tidak Hujan,7,30.6,0.5,Extreme
3/21/2023 15:30,32.8,65,3.2,0,Tidak Hujan,7,31.1,0.545454545,Extreme
3/21/2023 16:00,32.8,66,3.2,0,Tidak Hujan,7,31.1,0.537313433,Extreme
3/21/2023 16:30,32.6,69,3.2,0,Tidak Hujan,7,31.1,0.511428571,Extreme
3/21/2023 17:00,33.1,66,1.6,0,Tidak Hujan,7,31.1,0.517910448,Extreme
3/21/2023 17:30,32.6,70,0,0,Tidak Hujan,7,31.1,0.45915493,Extreme
3/21/2023 18:00,30.6,80,0,0,Tidak Hujan,7,31.1,0.377777778,Extreme
3/21/2023 18:30,28.4,87,0,0,Tidak Hujan,7,31.1,0.322727273,Tinggi
3/21/2023 19:00,27.2,92,0,0,Tidak Hujan,7,30.6,0.292473118,Rendah
3/21/2023 19:30,26.3,93,0,0,Tidak Hujan,8,30.6,0.279787234,Rendah
3/21/2023 2:00,23.8,96,1.6,0,Tidak Hujan,8,28.3,0.26185567,Rendah
3/21/2023 2:30,23.3,96,3.2,0.2,Sangat Ringan,8,28.3,0.273195876,Rendah
3/21/2023 20:00,25.8,94,0,0,Tidak Hujan,8,30.6,0.271578947,Rendah
3/21/2023 20:30,25.4,96,0,0,Tidak Hujan,8,30,0.26185567,Rendah
3/21/2023 21:00,25.1,96,0,0,Tidak Hujan,8,30,0.258762887,Rendah
3/21/2023 21:30,24.8,96,0,0,Tidak Hujan,8,29.4,0.255670103,Rendah
3/21/2023 22:00,24.8,97,0,0,Tidak Hujan,8,29.4,0.253061224,Rendah
3/21/2023 22:30,25.1,95,0,0,Tidak Hujan,8,29.4,0.261458333,Rendah
3/21/2023 23:00,24.8,95,0,0,Tidak Hujan,8,28.9,0.258333333,Rendah
3/21/2023 23:30,24.3,97,0,0,Tidak Hujan,8,28.9,0.247959184,Rendah
3/21/2023 3:00,22.9,96,3.2,0,Tidak Hujan,8,27.8,0.269072165,Rendah
3/21/2023 3:30,22.7,96,1.6,0,Tidak Hujan,8,27.8,0.250515464,Rendah
3/21/2023 4:00,22.4,97,0,0,Tidak Hujan,8,27.8,0.228571429,Rendah
3/21/2023 4:30,22.4,98,0,0,Tidak Hujan,8,27.2,0.226262626,Rendah
3/21/2023 5:00,22.4,98,1.6,0,Tidak Hujan,8,27.2,0.242424242,Rendah
3/21/2023 5:30,22.5,98,1.6,0,Tidak Hujan,8,27.2,0.243434343,Rendah
3/21/2023 6:00,22.5,98,0,0,Tidak Hujan,8,27.2,0.227272727,Rendah
3/21/2023 6:30,22.4,98,0,0,Tidak Hujan,8,27.2,0.226262626,Rendah
3/21/2023 7:00,22.4,98,0,0,Tidak Hujan,8,27.2,0.226262626,Rendah
3/21/2023 7:30,22.6,98,0,0,Tidak Hujan,8,26.7,0.228282828,Rendah
3/21/2023 8:00,23.2,98,0,0,Tidak Hujan,8,26.7,0.234343434,Rendah
3/21/2023 8:30,23.8,97,1.6,0,Tidak Hujan,8,26.7,0.259183673,Rendah
3/21/2023 9:00,25,94,1.6,0,Tidak Hujan,8,27.2,0.28,Rendah
3/21/2023 9:00,25,94,1.6,0,Tidak Hujan,8,27.2,0.28,Rendah
3/21/2023 9:30,26.3,88,1.6,0,Tidak Hujan,8,27.2,0.313483146,Sedang
3/22/2023 0:00,24.1,96,0,0,Tidak Hujan,8,28.9,0.248453608,Rendah
3/22/2023 0:30,23.9,96,0,0,Tidak Hujan,8,28.3,0.246391753,Rendah
3/22/2023 1:00,23.7,97,0,0,Tidak Hujan,8,28.3,0.241836735,Rendah
3/22/2023 1:30,23.4,97,0,0,Tidak Hujan,8,28.3,0.23877551,Rendah
3/22/2023 10:00,29.4,78,3.2,0,Tidak Hujan,9,27.8,0.412658228,Extreme
3/22/2023 10:30,30.4,75,3.2,0,Tidak Hujan,9,28.3,0.442105263,Extreme
3/22/2023 11:00,31.1,75,3.2,0,Tidak Hujan,8,28.3,0.451315789,Extreme
3/22/2023 11:30,31.1,73,3.2,0,Tidak Hujan,8,28.9,0.463513514,Extreme
3/22/2023 12:00,31.5,70,3.2,0,Tidak Hujan,8,29.4,0.488732394,Extreme
3/22/2023 12:30,32.9,63,3.2,0,Tidak Hujan,8,30,0.5640625,Extreme
3/22/2023 13:00,32.1,66,3.2,0,Tidak Hujan,8,30,0.526865672,Extreme
3/22/2023 13:30,33.4,64,3.2,0,Tidak Hujan,8,30.6,0.563076923,Extreme
3/22/2023 14:00,33.3,61,3.2,0,Tidak Hujan,8,31.1,0.588709677,Extreme
3/22/2023 14:30,33.1,63,3.2,0,Tidak Hujan,8,31.1,0.5671875,Extreme
3/22/2023 15:00,33.9,63,3.2,0,Tidak Hujan,8,31.7,0.5796875,Extreme
3/22/2023 15:30,34,58,1.6,0,Tidak Hujan,8,31.7,0.603389831,Extreme
3/22/2023 16:00,34,61,1.6,0,Tidak Hujan,8,31.7,0.574193548,Extreme
3/22/2023 16:30,34.5,60,1.6,0,Tidak Hujan,8,31.7,0.591803279,Extreme
3/22/2023 17:00,34.3,60,1.6,0,Tidak Hujan,8,31.7,0.58852459,Extreme
3/22/2023 17:30,32.6,69,1.6,0,Tidak Hujan,8,31.7,0.488571429,Extreme
3/22/2023 18:00,29.7,78,3.2,0,Tidak Hujan,8,31.7,0.416455696,Extreme
3/22/2023 18:30,28.3,81,3.2,0,Tidak Hujan,8,31.1,0.384146341,Extreme
3/22/2023 19:00,27.2,87,1.6,0,Tidak Hujan,8,31.1,0.327272727,Tinggi
3/22/2023 19:30,26.7,87,1.6,0,Tidak Hujan,8,30.6,0.321590909,Tinggi
3/22/2023 2:00,23.4,97,0,0,Tidak Hujan,9,28.3,0.23877551,Rendah
3/22/2023 2:30,23,97,0,0,Tidak Hujan,9,27.8,0.234693878,Rendah
3/22/2023 20:00,26.1,89,1.6,0,Tidak Hujan,9,30.6,0.307777778,Sedang
3/22/2023 20:30,25.6,93,0,0,Tidak Hujan,9,30.6,0.272340426,Rendah
3/22/2023 21:00,24.9,95,0,0,Tidak Hujan,9,30,0.259375,Rendah
3/22/2023 21:30,24.5,95,0,0,Tidak Hujan,9,30,0.255208333,Rendah
3/22/2023 22:00,24.6,96,0,0,Tidak Hujan,9,29.4,0.253608247,Rendah
3/22/2023 22:30,24.7,97,0,0,Tidak Hujan,9,29.4,0.252040816,Rendah
3/22/2023 23:00,24.7,97,0,0,Tidak Hujan,9,29.4,0.252040816,Rendah
3/22/2023 23:30,24.4,96,0,0,Tidak Hujan,9,29.4,0.251546392,Rendah
3/22/2023 3:00,22.9,97,0,0,Tidak Hujan,9,27.8,0.233673469,Rendah
3/22/2023 3:30,22.6,97,0,0,Tidak Hujan,9,27.8,0.230612245,Rendah
3/22/2023 4:00,22.6,98,0,0,Tidak Hujan,9,27.8,0.228282828,Rendah
3/22/2023 4:30,22.5,98,0,0,Tidak Hujan,9,27.2,0.227272727,Rendah
3/22/2023 5:00,22.5,98,0,0,Tidak Hujan,9,27.2,0.227272727,Rendah
3/22/2023 5:30,22.2,98,0,0,Tidak Hujan,9,27.2,0.224242424,Rendah
3/22/2023 6:00,22.3,98,0,0,Tidak Hujan,9,27.2,0.225252525,Rendah
3/22/2023 6:30,22.3,98,0,0,Tidak Hujan,9,27.2,0.225252525,Rendah
3/22/2023 7:00,22.8,99,0,0,Tidak Hujan,9,26.7,0.228,Rendah
3/22/2023 7:30,24.1,97,0,0,Tidak Hujan,9,26.7,0.245918367,Rendah
3/22/2023 8:00,26.5,90,1.6,0,Tidak Hujan,9,26.7,0.308791209,Sedang
3/22/2023 8:30,28.9,81,1.6,0,Tidak Hujan,9,27.2,0.37195122,Extreme
3/22/2023 9:00,28.7,81,1.6,0,Tidak Hujan,9,27.2,0.369512195,Extreme
3/22/2023 9:30,28.7,81,1.6,0,Tidak Hujan,9,27.8,0.369512195,Extreme
3/23/2023 0:00,24.2,97,0,0,Tidak Hujan,9,28.9,0.246938776,Rendah
3/23/2023 0:30,24.1,97,0,0,Tidak Hujan,9,28.9,0.245918367,Rendah
3/23/2023 1:00,24.2,97,0,0,Tidak Hujan,9,28.9,0.246938776,Rendah
3/23/2023 1:30,24.1,97,0,0,Tidak Hujan,9,28.3,0.245918367,Rendah
3/23/2023 10:00,30.3,77,3.2,0,Tidak Hujan,10,28.3,0.429487179,Extreme
3/23/2023 10:30,30.5,77,3.2,0,Tidak Hujan,9,28.3,0.432051282,Extreme
3/23/2023 11:00,31.2,73,3.2,0,Tidak Hujan,9,28.9,0.464864865,Extreme
3/23/2023 11:30,31.9,70,3.2,0,Tidak Hujan,9,29.4,0.494366197,Extreme
3/23/2023 12:00,31.7,71,3.2,0,Tidak Hujan,9,30,0.484722222,Extreme
3/23/2023 12:30,31.5,75,3.2,0,Tidak Hujan,9,30,0.456578947,Extreme
3/23/2023 13:00,32.6,69,3.2,0,Tidak Hujan,9,30.6,0.511428571,Extreme
3/23/2023 13:30,32.9,70,1.6,0,Tidak Hujan,9,30.6,0.485915493,Extreme
3/23/2023 14:00,31.5,76,1.6,0,Tidak Hujan,9,31.1,0.42987013,Extreme
3/23/2023 14:30,33.3,67,3.2,0,Tidak Hujan,9,31.1,0.536764706,Extreme
3/23/2023 15:00,33.8,64,3.2,0,Tidak Hujan,9,31.1,0.569230769,Extreme
3/23/2023 15:30,33.9,63,3.2,0,Tidak Hujan,9,31.7,0.5796875,Extreme
3/23/2023 16:00,34.6,61,1.6,0,Tidak Hujan,9,31.7,0.583870968,Extreme
3/23/2023 16:30,34.9,62,3.2,0,Tidak Hujan,9,31.7,0.604761905,Extreme
3/23/2023 17:00,34.1,64,1.6,0,Tidak Hujan,9,31.7,0.549230769,Extreme
3/23/2023 17:30,32.6,72,1.6,0,Tidak Hujan,9,31.7,0.468493151,Extreme
3/23/2023 18:00,30.7,79,3.2,0,Tidak Hujan,9,31.7,0.42375,Extreme
3/23/2023 18:30,28.9,80,3.2,0,Tidak Hujan,9,31.7,0.396296296,Extreme
3/23/2023 19:00,27.9,84,1.6,0,Tidak Hujan,9,31.7,0.347058824,Extreme
3/23/2023 19:30,27.3,86,0,0,Tidak Hujan,10,31.1,0.313793103,Sedang
3/23/2023 2:00,23.8,98,0,0,Tidak Hujan,9,28.3,0.24040404,Rendah
3/23/2023 2:30,23.8,98,0,0,Tidak Hujan,9,28.3,0.24040404,Rendah
3/23/2023 20:00,27.2,88,0,0,Tidak Hujan,10,31.1,0.305617978,Sedang
3/23/2023 20:30,26.7,90,0,0,Tidak Hujan,10,30.6,0.293406593,Rendah
3/23/2023 21:00,26.6,90,0,0,Tidak Hujan,10,30.6,0.292307692,Rendah
3/23/2023 21:30,26.7,90,1.6,0,Tidak Hujan,10,30.6,0.310989011,Sedang
3/23/2023 22:00,26.2,93,0,0,Tidak Hujan,10,30,0.278723404,Rendah
3/23/2023 22:30,26.2,94,0,0,Tidak Hujan,10,30,0.275789474,Rendah
3/23/2023 23:00,25.9,94,0,0,Tidak Hujan,10,30,0.272631579,Rendah
3/23/2023 23:30,25.3,95,0,0,Tidak Hujan,10,29.4,0.263541667,Rendah
3/23/2023 3:00,24,98,0,0,Tidak Hujan,10,28.3,0.242424242,Rendah
3/23/2023 3:30,23.9,98,0,0,Tidak Hujan,9,27.8,0.241414141,Rendah
3/23/2023 4:00,23.9,98,0,0,Tidak Hujan,10,27.8,0.241414141,Rendah
3/23/2023 4:30,23.6,97,0,0,Tidak Hujan,10,27.8,0.240816327,Rendah
3/23/2023 5:00,23.1,97,0,0,Tidak Hujan,10,27.8,0.235714286,Rendah
3/23/2023 5:30,23.1,98,0,0,Tidak Hujan,10,27.8,0.233333333,Rendah
3/23/2023 6:00,23,98,0,0,Tidak Hujan,10,27.2,0.232323232,Rendah
3/23/2023 6:30,23.1,98,0,0,Tidak Hujan,10,27.2,0.233333333,Rendah
3/23/2023 7:00,23.3,99,0,0,Tidak Hujan,10,27.2,0.233,Rendah
3/23/2023 7:30,24.2,99,0,0,Tidak Hujan,10,27.2,0.242,Rendah
3/23/2023 8:00,24.9,98,1.6,0,Tidak Hujan,10,27.2,0.267676768,Rendah
3/23/2023 8:30,26.4,93,1.6,0,Tidak Hujan,10,27.2,0.29787234,Rendah
3/23/2023 9:00,28.1,85,0,0,Tidak Hujan,10,27.2,0.326744186,Tinggi
3/23/2023 9:30,29.9,80,1.6,0,Tidak Hujan,10,27.8,0.388888889,Extreme
3/24/2023 0:00,24.8,95,0,0,Tidak Hujan,10,29.4,0.258333333,Rendah
3/24/2023 0:30,24.6,97,0,0,Tidak Hujan,10,29.4,0.251020408,Rendah
3/24/2023 1:00,24.2,97,0,0,Tidak Hujan,10,29.4,0.246938776,Rendah
3/24/2023 1:30,24,97,0,0,Tidak Hujan,10,28.9,0.244897959,Rendah
3/24/2023 10:00,31,76,4.8,0,Tidak Hujan,10,28.3,0.464935065,Extreme
3/24/2023 10:30,31.9,73,3.2,0,Tidak Hujan,10,28.9,0.474324324,Extreme
3/24/2023 11:00,32.6,68,4.8,0,Tidak Hujan,10,29.4,0.542028986,Extreme
3/24/2023 11:30,32.3,70,3.2,0,Tidak Hujan,10,30,0.5,Extreme
3/24/2023 12:00,33.1,70,4.8,0,Tidak Hujan,10,30.6,0.533802817,Extreme
3/24/2023 12:30,32.7,66,3.2,0,Tidak Hujan,10,30.6,0.535820896,Extreme
3/24/2023 13:00,32.9,66,3.2,0,Tidak Hujan,10,31.1,0.53880597,Extreme
3/24/2023 13:30,34.1,61,3.2,0,Tidak Hujan,10,31.7,0.601612903,Extreme
3/24/2023 14:00,32.8,64,3.2,0,Tidak Hujan,10,31.7,0.553846154,Extreme
3/24/2023 14:30,34,64,1.6,0,Tidak Hujan,10,32.2,0.547692308,Extreme
3/24/2023 15:00,33.2,64,3.2,0,Tidak Hujan,10,32.2,0.56,Extreme
3/24/2023 15:30,31.6,72,4.8,0,Tidak Hujan,10,32.2,0.498630137,Extreme
3/24/2023 16:00,33.3,66,3.2,0,Tidak Hujan,10,32.2,0.544776119,Extreme
3/24/2023 16:30,33.2,69,3.2,0,Tidak Hujan,10,32.8,0.52,Extreme
3/24/2023 17:00,32.9,70,1.6,0,Tidak Hujan,10,32.8,0.485915493,Extreme
3/24/2023 17:30,30.4,81,0,0,Tidak Hujan,10,32.2,0.370731707,Extreme
3/24/2023 18:00,29.9,84,1.6,0,Tidak Hujan,10,32.2,0.370588235,Extreme
3/24/2023 18:30,28.7,88,0,0,Tidak Hujan,10,32.2,0.32247191,Tinggi
3/24/2023 19:00,27.6,85,3.2,0,Tidak Hujan,10,31.7,0.358139535,Extreme
3/24/2023 19:30,26.8,89,1.6,0,Tidak Hujan,11,31.7,0.315555556,Sedang
3/24/2023 2:00,23.8,97,0,0,Tidak Hujan,10,28.9,0.242857143,Rendah
3/24/2023 2:30,23.8,97,0,0,Tidak Hujan,10,28.9,0.242857143,Rendah
3/24/2023 20:00,26.6,86,1.6,0,Tidak Hujan,11,31.1,0.324137931,Tinggi
3/24/2023 20:30,26.3,89,0,0,Tidak Hujan,11,31.1,0.292222222,Rendah
3/24/2023 21:00,25.6,92,0,0,Tidak Hujan,11,30.6,0.275268817,Rendah
3/24/2023 21:30,25.1,93,0,0,Tidak Hujan,11,30.6,0.267021277,Rendah
3/24/2023 22:00,25.2,93,0,0,Tidak Hujan,11,30.6,0.268085106,Rendah
3/24/2023 22:30,24.7,95,0,0,Tidak Hujan,11,30,0.257291667,Rendah
3/24/2023 23:00,24.7,96,0,0,Tidak Hujan,11,30,0.254639175,Rendah
3/24/2023 23:30,24.6,96,0,0,Tidak Hujan,11,29.4,0.253608247,Rendah
3/24/2023 3:00,23.6,97,0,0,Tidak Hujan,10,28.3,0.240816327,Rendah
3/24/2023 3:30,23.7,98,0,0,Tidak Hujan,10,28.3,0.239393939,Rendah
3/24/2023 4:00,23.7,98,0,0,Tidak Hujan,11,28.3,0.239393939,Rendah
3/24/2023 4:30,23.9,99,0,0,Tidak Hujan,11,28.3,0.239,Rendah
3/24/2023 5:00,23.7,97,0,0,Tidak Hujan,11,27.8,0.241836735,Rendah
3/24/2023 5:30,23.6,98,0,0,Tidak Hujan,11,27.8,0.238383838,Rendah
3/24/2023 6:00,23.4,98,1.6,0,Tidak Hujan,11,27.8,0.252525253,Rendah
3/24/2023 6:30,23.2,98,0,0,Tidak Hujan,11,27.8,0.234343434,Rendah
3/24/2023 7:00,23.4,98,0,0,Tidak Hujan,11,27.8,0.236363636,Rendah
3/24/2023 7:30,24.5,97,0,0,Tidak Hujan,11,27.2,0.25,Rendah
3/24/2023 8:00,26.8,91,0,0,Tidak Hujan,11,27.8,0.291304348,Rendah
3/24/2023 8:30,28.1,86,1.6,0,Tidak Hujan,11,27.8,0.34137931,Extreme
3/24/2023 9:00,29.3,82,3.2,0,Tidak Hujan,11,27.8,0.391566265,Extreme
3/24/2023 9:30,30.5,79,3.2,0,Tidak Hujan,11,28.3,0.42125,Extreme
3/25/2023 0:00,24.6,96,0,0,Tidak Hujan,11,29.4,0.253608247,Rendah
3/25/2023 0:30,24.5,96,0,0,Tidak Hujan,11,29.4,0.25257732,Rendah
3/25/2023 1:00,24.3,97,0,0,Tidak Hujan,11,29.4,0.247959184,Rendah
3/25/2023 1:30,24.2,96,0,0,Tidak Hujan,11,28.9,0.249484536,Rendah
3/25/2023 10:00,28.8,85,1.6,0,Tidak Hujan,11,28.3,0.353488372,Extreme
3/25/2023 10:30,28.6,85,1.6,0,Tidak Hujan,11,28.3,0.351162791,Extreme
3/25/2023 11:00,28.7,85,1.6,0,Tidak Hujan,11,28.9,0.352325581,Extreme
3/25/2023 11:30,29.2,83,1.6,0,Tidak Hujan,11,28.9,0.366666667,Extreme
3/25/2023 12:00,29.1,83,3.2,0,Tidak Hujan,11,28.9,0.38452381,Extreme
3/25/2023 12:30,29.3,83,1.6,0,Tidak Hujan,11,29.4,0.367857143,Extreme
3/25/2023 13:00,29.2,82,1.6,0,Tidak Hujan,11,29.4,0.371084337,Extreme
3/25/2023 13:30,29.3,82,3.2,0,Tidak Hujan,11,29.4,0.391566265,Extreme
3/25/2023 14:00,29.4,80,3.2,0,Tidak Hujan,11,30,0.402469136,Extreme
3/25/2023 14:30,29.6,80,3.2,0,Tidak Hujan,11,30,0.404938272,Extreme
3/25/2023 15:00,29.8,80,1.6,0,Tidak Hujan,11,30,0.387654321,Extreme
3/25/2023 15:30,30.1,75,3.2,0,Tidak Hujan,11,30.6,0.438157895,Extreme
3/25/2023 16:00,30.3,76,3.2,0,Tidak Hujan,11,30.6,0.435064935,Extreme
3/25/2023 16:30,30.5,78,3.2,0,Tidak Hujan,11,30.6,0.426582278,Extreme
3/25/2023 17:00,29.9,77,1.6,0,Tidak Hujan,11,30.6,0.403846154,Extreme
3/25/2023 17:30,27.1,85,3.2,0,Tidak Hujan,11,30.6,0.352325581,Extreme
3/25/2023 18:00,26.3,87,1.6,0,Tidak Hujan,11,30.6,0.317045455,Sedang
3/25/2023 18:30,25.7,90,0,0,Tidak Hujan,11,30,0.282417582,Rendah
3/25/2023 19:00,25.1,92,0,0,Tidak Hujan,11,30,0.269892473,Rendah
3/25/2023 19:30,24.7,94,1.6,0,Tidak Hujan,11,29.4,0.276842105,Rendah
3/25/2023 2:00,23.8,97,0,0,Tidak Hujan,11,28.9,0.242857143,Rendah
3/25/2023 2:30,23.7,97,0,0,Tidak Hujan,11,28.9,0.241836735,Rendah
3/25/2023 20:00,24.3,95,0,0,Tidak Hujan,11,29.4,0.253125,Rendah
3/25/2023 20:30,24,95,0,0,Tidak Hujan,12,29.4,0.25,Rendah
3/25/2023 21:00,23.7,96,0,0,Tidak Hujan,12,28.9,0.244329897,Rendah
3/25/2023 21:30,23.6,97,0,0,Tidak Hujan,12,28.9,0.240816327,Rendah
3/25/2023 22:00,23.4,97,0,0,Tidak Hujan,12,28.9,0.23877551,Rendah
3/25/2023 22:30,23.3,97,0,0,Tidak Hujan,12,28.3,0.237755102,Rendah
3/25/2023 23:00,23,97,0,0,Tidak Hujan,12,28.3,0.234693878,Rendah
3/25/2023 23:30,22.8,97,0,0,Tidak Hujan,12,28.3,0.232653061,Rendah
3/25/2023 3:00,23.7,97,0,0,Tidak Hujan,11,28.9,0.241836735,Rendah
3/25/2023 3:30,23.7,97,0,0,Tidak Hujan,11,28.3,0.241836735,Rendah
3/25/2023 4:00,24,97,0,0.8,Sangat Ringan,11,28.3,0.244897959,Rendah
3/25/2023 4:30,23.7,98,0,0,Tidak Hujan,11,28.3,0.239393939,Rendah
3/25/2023 5:00,23.6,98,1.6,0,Tidak Hujan,12,28.3,0.254545455,Rendah
3/25/2023 5:30,23.8,98,1.6,0,Tidak Hujan,12,27.8,0.256565657,Rendah
3/25/2023 6:00,23.6,96,0,0,Tidak Hujan,12,27.8,0.243298969,Rendah
3/25/2023 6:30,23.5,98,0,0,Tidak Hujan,12,27.8,0.237373737,Rendah
3/25/2023 7:00,23.8,98,0,0,Tidak Hujan,12,27.8,0.24040404,Rendah
3/25/2023 7:30,24.3,98,1.6,0,Tidak Hujan,12,27.8,0.261616162,Rendah
3/25/2023 8:00,25.1,96,1.6,0,Tidak Hujan,12,27.8,0.275257732,Rendah
3/25/2023 8:30,26.3,93,3.2,0,Tidak Hujan,12,27.8,0.313829787,Sedang
3/25/2023 9:00,27.3,90,3.2,0,Tidak Hujan,12,27.8,0.335164835,Extreme
3/25/2023 9:30,28.7,84,1.6,0,Tidak Hujan,12,28.3,0.356470588,Extreme
3/26/2023 0:00,22.7,98,0,0,Tidak Hujan,12,27.8,0.229292929,Rendah
3/26/2023 0:30,22.5,97,0,0,Tidak Hujan,12,27.8,0.229591837,Rendah
3/26/2023 1:00,22.2,97,0,0,Tidak Hujan,12,27.8,0.226530612,Rendah
3/26/2023 1:30,22.4,98,0,0,Tidak Hujan,12,27.8,0.226262626,Rendah
3/26/2023 10:00,27.4,84,6.4,0,Tidak Hujan,12,26.7,0.397647059,Extreme
3/26/2023 10:30,27.9,81,4.8,0,Tidak Hujan,12,27.2,0.398780488,Extreme
3/26/2023 11:00,28.7,80,3.2,0,Tidak Hujan,12,27.2,0.39382716,Extreme
3/26/2023 11:30,28.7,79,3.2,0,Tidak Hujan,12,27.8,0.39875,Extreme
3/26/2023 12:00,29.3,78,1.6,0,Tidak Hujan,12,27.8,0.391139241,Extreme
3/26/2023 12:30,29.9,75,3.2,0,Tidak Hujan,12,28.3,0.435526316,Extreme
3/26/2023 13:00,30.7,73,3.2,0,Tidak Hujan,12,28.9,0.458108108,Extreme
3/26/2023 13:30,31.4,71,4.8,0,Tidak Hujan,12,28.9,0.502777778,Extreme
3/26/2023 14:00,31.2,71,3.2,0,Tidak Hujan,12,29.4,0.477777778,Extreme
3/26/2023 14:30,32.1,72,3.2,0,Tidak Hujan,12,30,0.483561644,Extreme
3/26/2023 15:00,32.8,67,4.8,0,Tidak Hujan,12,30.6,0.552941176,Extreme
3/26/2023 15:30,32.7,68,3.2,0,Tidak Hujan,12,31.1,0.520289855,Extreme
3/26/2023 16:00,32.7,68,4.8,0,Tidak Hujan,11,31.1,0.543478261,Extreme
3/26/2023 16:30,32.1,69,3.2,0,Tidak Hujan,12,31.7,0.504285714,Extreme
3/26/2023 17:00,31.5,76,1.6,0,Tidak Hujan,12,31.7,0.42987013,Extreme
3/26/2023 17:30,31.1,75,1.6,0,Tidak Hujan,12,31.7,0.430263158,Extreme
3/26/2023 18:00,30.8,79,1.6,0,Tidak Hujan,12,31.7,0.405,Extreme
3/26/2023 18:30,30.1,83,1.6,0,Tidak Hujan,12,31.7,0.377380952,Extreme
3/26/2023 19:00,28.8,85,1.6,0,Tidak Hujan,12,31.7,0.353488372,Extreme
3/26/2023 19:30,25.7,84,4.8,0,Tidak Hujan,12,31.1,0.358823529,Extreme
3/26/2023 20:00,23.6,94,6.4,7,Ringan,3,30,0.315789474,Sedang
3/26/2023 20:30,23.4,95,6.4,3.8,Sangat Ringan,3,29.4,0.310416667,Sedang
3/26/2023 21:00,23.4,96,3.2,8.8,Ringan,3,29.4,0.274226804,Rendah
3/26/2023 21:30,23.3,97,1.6,5,Sangat Ringan,3,29.4,0.254081633,Rendah
3/26/2023 22:00,22.7,97,1.6,8.4,Ringan,3,28.9,0.247959184,Rendah
3/26/2023 22:30,22.6,97,0,3.2,Sangat Ringan,3,28.3,0.230612245,Rendah
3/26/2023 23:00,22.8,98,0,0.2,Sangat Ringan,3,28.3,0.23030303,Rendah
3/26/2023 23:30,22.7,98,0,0.4,Sangat Ringan,3,28.3,0.229292929,Rendah
3/26/2023 3:00,22.8,97,0,0,Tidak Hujan,12,27.2,0.232653061,Rendah
